url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,year,month
https://www.billboard.com/charts/hot-100/2020-11-28,2020-11-28,54,Real Baby Pluto,Future & Lil Uzi Vert,Real Baby PlutoFuture & Lil Uzi Vert,1,,54,1,2020,11
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,54,Prisoner,Miley Cyrus Featuring Dua Lipa,PrisonerMiley Cyrus Featuring Dua Lipa,1,,54,1,2020,12
https://www.billboard.com/charts/hot-100/2020-12-26,2020-12-26,54,Show Out,"Kid Cudi, Skepta & Pop Smoke","Show OutKid Cudi, Skepta & Pop Smoke",1,,54,1,2020,12
https://www.billboard.com/charts/hot-100/2021-03-20,2021-03-20,54,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,Beautiful MistakesMaroon 5 Featuring Megan Thee Stallion,1,,54,1,2021,3
https://www.billboard.com/charts/hot-100/2021-05-08,2021-05-08,18,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,Beautiful MistakesMaroon 5 Featuring Megan Thee Stallion,1,22.0,18,8,2021,5
https://www.billboard.com/charts/hot-100/2020-05-23,2020-05-23,1,Stuck With U,Ariana Grande & Justin Bieber,Stuck With UAriana Grande & Justin Bieber,1,,1,1,2020,5
https://www.billboard.com/charts/hot-100/2020-06-06,2020-06-06,1,Rain On Me,Lady Gaga & Ariana Grande,Rain On MeLady Gaga & Ariana Grande,1,,1,1,2020,6
https://www.billboard.com/charts/hot-100/2020-08-08,2020-08-08,1,Cardigan,Taylor Swift,CardiganTaylor Swift,1,,1,1,2020,8
https://www.billboard.com/charts/hot-100/2020-11-07,2020-11-07,1,Positions,Ariana Grande,PositionsAriana Grande,1,,1,1,2020,11
https://www.billboard.com/charts/hot-100/2021-04-03,2021-04-03,1,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,PeachesJustin Bieber Featuring Daniel Caesar & Giveon,1,,1,1,2021,4
https://www.billboard.com/charts/hot-100/2021-04-24,2021-04-24,1,Rapstar,Polo G,RapstarPolo G,1,,1,1,2021,4
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,2,Come & Go,Juice WRLD x Marshmello,Come & GoJuice WRLD x Marshmello,1,,2,1,2020,7
https://www.billboard.com/charts/hot-100/2020-08-01,2020-08-01,3,Popstar,DJ Khaled Featuring Drake,PopstarDJ Khaled Featuring Drake,1,,3,1,2020,8
https://www.billboard.com/charts/hot-100/2021-02-27,2021-02-27,3,Calling My Phone,Lil Tjay Featuring 6LACK,Calling My PhoneLil Tjay Featuring 6LACK,1,,3,1,2021,2
https://www.billboard.com/charts/hot-100/2020-03-07,2020-03-07,4,ON,BTS,ONBTS,1,,4,1,2020,3
https://www.billboard.com/charts/hot-100/2020-03-14,2020-03-14,5,Stupid Love,Lady Gaga,Stupid LoveLady Gaga,1,,5,1,2020,3
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,5,amari,J. Cole,amariJ. Cole,1,,5,1,2021,5
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,6,Baby Pluto,Lil Uzi Vert,Baby PlutoLil Uzi Vert,1,,6,1,2020,3
https://www.billboard.com/charts/hot-100/2020-08-29,2020-08-29,6,7 Summers,Morgan Wallen,7 SummersMorgan Wallen,1,,6,1,2020,8
https://www.billboard.com/charts/hot-100/2021-01-16,2021-01-16,6,Anyone,Justin Bieber,AnyoneJustin Bieber,1,,6,1,2021,1
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,7,Pain 1993,Drake Featuring Playboi Carti,Pain 1993Drake Featuring Playboi Carti,1,,7,1,2020,5
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,7,Conversations,Juice WRLD,ConversationsJuice WRLD,1,,7,1,2020,7
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,7,pride.is.the.devil,J. Cole & Lil Baby,pride.is.the.devilJ. Cole & Lil Baby,1,,7,1,2021,5
https://www.billboard.com/charts/hot-100/2020-08-22,2020-08-22,8,Smile,Juice WRLD & The Weeknd,SmileJuice WRLD & The Weeknd,1,,8,1,2020,8
https://www.billboard.com/charts/hot-100/2020-11-14,2020-11-14,8,34+35,Ariana Grande,34+35Ariana Grande,1,,8,1,2020,11
https://www.billboard.com/charts/hot-100/2021-04-17,2021-04-17,8,Deja Vu,Olivia Rodrigo,Deja VuOlivia Rodrigo,1,,8,1,2021,4
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,8,95.south,J. Cole,95.southJ. Cole,1,,8,1,2021,5
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,9,Silly Watch,Lil Uzi Vert,Silly WatchLil Uzi Vert,1,,9,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-02,2020-05-02,9,Rockstar,DaBaby Featuring Roddy Ricch,RockstarDaBaby Featuring Roddy Ricch,1,,9,1,2020,5
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,9,Runnin,21 Savage & Metro Boomin,Runnin21 Savage & Metro Boomin,1,,9,1,2020,10
https://www.billboard.com/charts/hot-100/2020-11-14,2020-11-14,9,Dakiti,Bad Bunny & Jhay Cortez,DakitiBad Bunny & Jhay Cortez,1,,9,1,2020,11
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,11,P2,Lil Uzi Vert,P2Lil Uzi Vert,1,,11,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-09,2020-05-09,11,Righteous,Juice WRLD,RighteousJuice WRLD,1,,11,1,2020,5
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,12,Blood On My Jeans,Juice WRLD,Blood On My JeansJuice WRLD,1,,12,1,2020,7
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,12,Body,Megan Thee Stallion,BodyMegan Thee Stallion,1,,12,1,2020,12
https://www.billboard.com/charts/hot-100/2021-05-01,2021-05-01,12,Solid,Young Thug & Gunna Featuring Drake,SolidYoung Thug & Gunna Featuring Drake,1,,12,1,2021,5
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,12,Seeing Green,"Nicki Minaj, Drake & Lil Wayne","Seeing GreenNicki Minaj, Drake & Lil Wayne",1,,12,1,2021,5
https://www.billboard.com/charts/hot-100/2020-02-22,2020-02-22,74,Rodeo,Lil Nas X & Cardi B Or Nas,RodeoLil Nas X & Cardi B Or Nas,1,,74,1,2020,2
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,74,Captain Hook,Megan Thee Stallion,Captain HookMegan Thee Stallion,1,,74,1,2020,3
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,74,Steppin On N*ggas,21 Savage & Metro Boomin,Steppin On N*ggas21 Savage & Metro Boomin,1,,74,1,2020,10
https://www.billboard.com/charts/hot-100/2021-02-13,2021-02-13,74,Baila Conmigo,Selena Gomez With Rauw Alejandro,Baila ConmigoSelena Gomez With Rauw Alejandro,1,,74,1,2021,2
https://www.billboard.com/charts/hot-100/2021-03-13,2021-03-13,74,Only Wanna Be With You,Post Malone,Only Wanna Be With YouPost Malone,1,,74,1,2021,3
https://www.billboard.com/charts/hot-100/2021-05-22,2021-05-22,74,All I Know So Far,P!nk,All I Know So FarP!nk,1,,74,1,2021,5
https://www.billboard.com/charts/hot-100/2020-02-22,2020-02-22,68,Run,Joji,RunJoji,1,,68,1,2020,2
https://www.billboard.com/charts/hot-100/2020-05-09,2020-05-09,68,Cool Again,Kane Brown,Cool AgainKane Brown,1,,68,1,2020,5
https://www.billboard.com/charts/hot-100/2020-11-28,2020-11-28,68,Sleeping On The Floor,Future & Lil Uzi Vert,Sleeping On The FloorFuture & Lil Uzi Vert,1,,68,1,2020,11
https://www.billboard.com/charts/hot-100/2021-02-27,2021-02-27,68,Astronaut In The Ocean,Masked Wolf,Astronaut In The OceanMasked Wolf,1,,68,1,2021,2
https://www.billboard.com/charts/hot-100/2021-04-03,2021-04-03,68,2 Much,Justin Bieber,2 MuchJustin Bieber,1,,68,1,2021,4
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,69,Repeat After Me (Interlude),The Weeknd,Repeat After Me (Interlude)The Weeknd,1,,69,1,2020,4
https://www.billboard.com/charts/hot-100/2020-05-02,2020-05-02,69,SAD SHIT,DaBaby,SAD SHITDaBaby,1,,69,1,2020,5
https://www.billboard.com/charts/hot-100/2020-05-30,2020-05-30,69,Ridin Strikers,Future,Ridin StrikersFuture,1,,69,1,2020,5
https://www.billboard.com/charts/hot-100/2021-04-10,2021-04-10,69,Big Purr (Prrdd),Coi Leray & Pooh Shiesty,Big Purr (Prrdd)Coi Leray & Pooh Shiesty,1,,69,1,2021,4
https://www.billboard.com/charts/hot-100/2020-01-18,2020-01-18,70,SUGAR,BrockHampton,SUGARBrockHampton,1,,70,1,2020,1
https://www.billboard.com/charts/hot-100/2020-11-07,2020-11-07,70,Damage,H.E.R.,DamageH.E.R.,1,,70,1,2020,11
https://www.billboard.com/charts/hot-100/2020-11-14,2020-11-14,70,Obvious,Ariana Grande,ObviousAriana Grande,1,,70,1,2020,11
https://www.billboard.com/charts/hot-100/2021-03-27,2021-03-27,70,On The Ground,ROSE,On The GroundROSE,1,,70,1,2021,3
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,55,Roses,SAINt JHN,RosesSAINt JHN,1,,55,1,2020,4
https://www.billboard.com/charts/hot-100/2020-07-18,2020-07-18,55,Bad Bitch From Tokyo (Intro),Pop Smoke,Bad Bitch From Tokyo (Intro)Pop Smoke,1,,55,1,2020,7
https://www.billboard.com/charts/hot-100/2021-04-10,2021-04-10,55,SoulFly,Rod Wave,SoulFlyRod Wave,1,,55,1,2021,4
https://www.billboard.com/charts/hot-100/2021-04-17,2021-04-17,56,Dancing With The Devil,Demi Lovato,Dancing With The DevilDemi Lovato,1,,56,1,2021,4
https://www.billboard.com/charts/hot-100/2020-02-01,2020-02-01,57,Black Swan,BTS,Black SwanBTS,1,,57,1,2020,2
https://www.billboard.com/charts/hot-100/2020-05-30,2020-05-30,57,Be Something,Polo G Featuring Lil Baby,Be SomethingPolo G Featuring Lil Baby,1,,57,1,2020,5
https://www.billboard.com/charts/hot-100/2020-07-04,2020-07-04,57,Bleed,A Boogie Wit da Hoodie,BleedA Boogie Wit da Hoodie,1,,57,1,2020,7
https://www.billboard.com/charts/hot-100/2020-07-18,2020-07-18,57,Creature,Pop Smoke Featuring Swae Lee,CreaturePop Smoke Featuring Swae Lee,1,,57,1,2020,7
https://www.billboard.com/charts/hot-100/2020-09-12,2020-09-12,57,Starting Over,Chris Stapleton,Starting OverChris Stapleton,1,,57,1,2020,9
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,57,Brand New Draco,21 Savage & Metro Boomin,Brand New Draco21 Savage & Metro Boomin,1,,57,1,2020,10
https://www.billboard.com/charts/hot-100/2020-02-01,2020-02-01,58,P*$$y Fairy (OTW),Jhene Aiko,P*$$y Fairy (OTW)Jhene Aiko,1,,58,1,2020,2
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,58,Six Feet Apart,Luke Combs,Six Feet ApartLuke Combs,1,,58,1,2020,5
https://www.billboard.com/charts/hot-100/2020-08-08,2020-08-08,58,Peace,Taylor Swift,PeaceTaylor Swift,1,,58,1,2020,8
https://www.billboard.com/charts/hot-100/2020-10-24,2020-10-24,58,"Baby, I'm Jealous",Bebe Rexha Featuring Doja Cat,"Baby, I'm JealousBebe Rexha Featuring Doja Cat",1,,58,1,2020,10
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,58,Build A Bitch,Bella Poarch,Build A BitchBella Poarch,1,,58,1,2021,5
https://www.billboard.com/charts/hot-100/2020-03-07,2020-03-07,59,Bad Bad,YoungBoy Never Broke Again,Bad BadYoungBoy Never Broke Again,1,,59,1,2020,3
https://www.billboard.com/charts/hot-100/2020-04-25,2020-04-25,59,Boyfriend,Selena Gomez,BoyfriendSelena Gomez,1,,59,1,2020,4
https://www.billboard.com/charts/hot-100/2020-06-06,2020-06-06,59,Blindfold,Gunna Featuring Lil Baby,BlindfoldGunna Featuring Lil Baby,1,,59,1,2020,6
https://www.billboard.com/charts/hot-100/2020-06-27,2020-06-27,59,Snow On Tha Bluff,J. Cole,Snow On Tha BluffJ. Cole,1,,59,1,2020,6
https://www.billboard.com/charts/hot-100/2021-01-02,2021-01-02,59,Afterglow,Ed Sheeran,AfterglowEd Sheeran,1,,59,1,2021,1
https://www.billboard.com/charts/hot-100/2021-05-01,2021-05-01,59,Proud Of You,Young Thug Featuring Lil Uzi Vert & Yung Kayo,Proud Of YouYoung Thug Featuring Lil Uzi Vert & Yung Kayo,1,,59,1,2021,5
https://www.billboard.com/charts/hot-100/2020-02-15,2020-02-15,60,Physical,Dua Lipa,PhysicalDua Lipa,1,,60,1,2020,2
https://www.billboard.com/charts/hot-100/2020-03-28,2020-03-28,60,Strawberry Peels,Lil Uzi Vert Featuring Young Thug & Gunna,Strawberry PeelsLil Uzi Vert Featuring Young Thug & Gunna,1,,60,1,2020,3
https://www.billboard.com/charts/hot-100/2021-05-08,2021-05-08,60,Botella Tras Botella,Gera MX + Christian Nodal,Botella Tras BotellaGera MX + Christian Nodal,1,,60,1,2021,5
https://www.billboard.com/charts/hot-100/2020-09-12,2020-09-12,19,Come & Go,Juice WRLD x Marshmello,Come & GoJuice WRLD x Marshmello,1,19.0,2,8,2020,9
https://www.billboard.com/charts/hot-100/2020-04-11,2020-04-11,19,Blueberry Faygo,Lil Mosey,Blueberry FaygoLil Mosey,1,37.0,19,8,2020,4
https://www.billboard.com/charts/hot-100/2021-01-23,2021-01-23,20,Body,Megan Thee Stallion,BodyMegan Thee Stallion,1,16.0,12,8,2021,1
https://www.billboard.com/charts/hot-100/2020-02-01,2020-02-01,21,Blinding Lights,The Weeknd,Blinding LightsThe Weeknd,1,32.0,11,8,2020,2
https://www.billboard.com/charts/hot-100/2020-08-29,2020-08-29,22,Rags2Riches,Rod Wave Featuring ATR Son Son,Rags2RichesRod Wave Featuring ATR Son Son,1,12.0,12,8,2020,8
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,13,Blue & Grey,BTS,Blue & GreyBTS,1,,13,1,2020,12
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,13,applying.pressure,J. Cole,applying.pressureJ. Cole,1,,13,1,2021,5
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,14,Chicago Freestyle,Drake Featuring Giveon,Chicago FreestyleDrake Featuring Giveon,1,,14,1,2020,5
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,14,100.mil',J. Cole & Bas,100.mil'J. Cole & Bas,1,,14,1,2021,5
https://www.billboard.com/charts/hot-100/2020-01-25,2020-01-25,16,Sum 2 Prove,Lil Baby,Sum 2 ProveLil Baby,1,,16,1,2020,1
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,16,Bad Energy,Juice WRLD,Bad EnergyJuice WRLD,1,,16,1,2020,7
https://www.billboard.com/charts/hot-100/2021-05-01,2021-05-01,18,Ski,Young Thug & Gunna,SkiYoung Thug & Gunna,1,,18,1,2021,5
https://www.billboard.com/charts/hot-100/2020-03-28,2020-03-28,19,Bean (Kobe),Lil Uzi Vert Featuring Chief Keef,Bean (Kobe)Lil Uzi Vert Featuring Chief Keef,1,,19,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,19,D4L,"Future, Drake & Young Thug","D4LFuture, Drake & Young Thug",1,,19,1,2020,5
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,20,punchin'.the.clock,J. Cole,punchin'.the.clockJ. Cole,1,,20,1,2021,5
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,21,Alone Again,The Weeknd,Alone AgainThe Weeknd,1,,21,1,2020,4
https://www.billboard.com/charts/hot-100/2020-04-11,2020-04-11,21,Break My Heart,Dua Lipa,Break My HeartDua Lipa,1,,21,1,2020,4
https://www.billboard.com/charts/hot-100/2020-12-26,2020-12-26,21,Champagne Problems,Taylor Swift,Champagne ProblemsTaylor Swift,1,,21,1,2020,12
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,22,Stay,BTS,StayBTS,1,,22,1,2020,12
https://www.billboard.com/charts/hot-100/2021-01-30,2021-01-30,22,Bad Boy,Juice WRLD & Young Thug,Bad BoyJuice WRLD & Young Thug,1,,22,1,2021,1
https://www.billboard.com/charts/hot-100/2021-04-10,2021-04-10,22,Richer,Rod Wave Featuring Polo G,RicherRod Wave Featuring Polo G,1,,22,1,2021,4
https://www.billboard.com/charts/hot-100/2020-02-29,2020-02-29,23,Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track","NumbersA Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",1,,23,1,2020,2
https://www.billboard.com/charts/hot-100/2020-03-14,2020-03-14,23,Commercial,Lil Baby Featuring Lil Uzi Vert,CommercialLil Baby Featuring Lil Uzi Vert,1,,23,1,2020,3
https://www.billboard.com/charts/hot-100/2020-04-11,2020-04-11,23,Believe It,PARTYNEXTDOOR & Rihanna,Believe ItPARTYNEXTDOOR & Rihanna,1,,23,1,2020,4
https://www.billboard.com/charts/hot-100/2020-08-08,2020-08-08,23,August,Taylor Swift,AugustTaylor Swift,1,,23,1,2020,8
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,24,B.S.,Jhene Aiko Featuring H.E.R.,B.S.Jhene Aiko Featuring H.E.R.,1,,24,1,2020,3
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,24,Scared To Live,The Weeknd,Scared To LiveThe Weeknd,1,,24,1,2020,4
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,25,Prices,Lil Uzi Vert,PricesLil Uzi Vert,1,,25,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,25,Not You Too,Drake Featuring Chris Brown,Not You TooDrake Featuring Chris Brown,1,,25,1,2020,5
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,25,Somebody's Problem,Morgan Wallen,Somebody's ProblemMorgan Wallen,1,,25,1,2020,12
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,26,Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,Rich N*gga Sh*t21 Savage & Metro Boomin Featuring Young Thug,1,,26,1,2020,10
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,27,Desires,Drake Featuring Future,DesiresDrake Featuring Future,1,,27,1,2020,5
https://www.billboard.com/charts/hot-100/2020-02-01,2020-02-01,28,Darkness,Eminem,DarknessEminem,1,,28,1,2020,2
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,28,POP,Lil Uzi Vert,POPLil Uzi Vert,1,,28,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,29,Be Kind,Marshmello & Halsey,Be KindMarshmello & Halsey,1,,29,1,2020,5
https://www.billboard.com/charts/hot-100/2020-01-25,2020-01-25,30,Rare,Selena Gomez,RareSelena Gomez,1,,30,1,2020,1
https://www.billboard.com/charts/hot-100/2020-12-19,2020-12-19,30,On Me,Lil Baby,On MeLil Baby,1,,30,1,2020,12
https://www.billboard.com/charts/hot-100/2021-05-15,2021-05-15,30,Sorry Not Sorry,"DJ Khaled Featuring Nas, JAY-Z & James Fauntleroy","Sorry Not SorryDJ Khaled Featuring Nas, JAY-Z & James Fauntleroy",1,,30,1,2021,5
https://www.billboard.com/charts/hot-100/2020-02-08,2020-02-08,31,B.I.T.C.H.,Megan Thee Stallion,B.I.T.C.H.Megan Thee Stallion,1,,31,1,2020,2
https://www.billboard.com/charts/hot-100/2020-03-14,2020-03-14,32,Si Veo A Tu Mama,Bad Bunny,Si Veo A Tu MamaBad Bunny,1,,32,1,2020,3
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,32,Snowchild,The Weeknd,SnowchildThe Weeknd,1,,32,1,2020,4
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,32,Deep Pockets,Drake,Deep PocketsDrake,1,,32,1,2020,5
https://www.billboard.com/charts/hot-100/2020-05-30,2020-05-30,32,Solitaires,Future Featuring Travis Scott,SolitairesFuture Featuring Travis Scott,1,,32,1,2020,5
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,32,Slidin,21 Savage & Metro Boomin,Slidin21 Savage & Metro Boomin,1,,32,1,2020,10
https://www.billboard.com/charts/hot-100/2021-01-23,2021-01-23,32,Sand In My Boots,Morgan Wallen,Sand In My BootsMorgan Wallen,1,,32,1,2021,1
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,33,Bigger Than Life,Lil Uzi Vert,Bigger Than LifeLil Uzi Vert,1,,33,1,2020,3
https://www.billboard.com/charts/hot-100/2020-06-13,2020-06-13,33,Sour Candy,Lady Gaga & BLACKPINK,Sour CandyLady Gaga & BLACKPINK,1,,33,1,2020,6
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,33,close,J. Cole,closeJ. Cole,1,,33,1,2021,5
https://www.billboard.com/charts/hot-100/2020-06-06,2020-06-06,76,Daechwita,Agust D,DaechwitaAgust D,1,,76,1,2020,6
https://www.billboard.com/charts/hot-100/2020-07-18,2020-07-18,76,Diana,Pop Smoke Featuring King Combs,DianaPop Smoke Featuring King Combs,1,,76,1,2020,7
https://www.billboard.com/charts/hot-100/2020-09-26,2020-09-26,76,Cross Roads,YoungBoy Never Broke Again,Cross RoadsYoungBoy Never Broke Again,1,,76,1,2020,9
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,76,RIP Luv,21 Savage & Metro Boomin,RIP Luv21 Savage & Metro Boomin,1,,76,1,2020,10
https://www.billboard.com/charts/hot-100/2020-11-07,2020-11-07,76,Back To The Streets,Saweetie Featuring Jhene Aiko,Back To The StreetsSaweetie Featuring Jhene Aiko,1,,76,1,2020,11
https://www.billboard.com/charts/hot-100/2020-12-19,2020-12-19,76,Oh Santa!,Mariah Carey Featuring Ariana Grande & Jennifer Hudson,Oh Santa!Mariah Carey Featuring Ariana Grande & Jennifer Hudson,1,,76,1,2020,12
https://www.billboard.com/charts/hot-100/2021-04-03,2021-04-03,76,Deserve You,Justin Bieber,Deserve YouJustin Bieber,1,,76,1,2021,4
https://www.billboard.com/charts/hot-100/2020-11-21,2020-11-21,65,Don't Need Friends,NAV Featuring Lil Baby,Don't Need FriendsNAV Featuring Lil Baby,1,,65,1,2020,11
https://www.billboard.com/charts/hot-100/2020-09-05,2020-09-05,1,Dynamite,BTS,DynamiteBTS,1,,1,1,2020,9
https://www.billboard.com/charts/hot-100/2020-10-10,2020-10-10,1,Franchise,Travis Scott Featuring Young Thug & M.I.A.,FranchiseTravis Scott Featuring Young Thug & M.I.A.,1,,1,1,2020,10
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,1,Life Goes On,BTS,Life Goes OnBTS,1,,1,1,2020,12
https://www.billboard.com/charts/hot-100/2021-01-23,2021-01-23,1,Drivers License,Olivia Rodrigo,Drivers LicenseOlivia Rodrigo,1,,1,1,2021,1
https://www.billboard.com/charts/hot-100/2021-04-10,2021-04-10,1,Montero (Call Me By Your Name),Lil Nas X,Montero (Call Me By Your Name)Lil Nas X,1,,1,1,2021,4
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,1,Good 4 U,Olivia Rodrigo,Good 4 UOlivia Rodrigo,1,,1,1,2021,5
https://www.billboard.com/charts/hot-100/2020-01-25,2020-01-25,2,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,,2,1,2020,1
https://www.billboard.com/charts/hot-100/2020-08-29,2020-08-29,2,Laugh Now Cry Later,Drake Featuring Lil Durk,Laugh Now Cry LaterDrake Featuring Lil Durk,1,,2,1,2020,8
https://www.billboard.com/charts/hot-100/2020-11-07,2020-11-07,2,Forever After All,Luke Combs,Forever After AllLuke Combs,1,,2,1,2020,11
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,2,my.life,"J. Cole, 21 Savage & Morray","my.lifeJ. Cole, 21 Savage & Morray",1,,2,1,2021,5
https://www.billboard.com/charts/hot-100/2020-02-01,2020-02-01,3,Godzilla,Eminem Featuring Juice WRLD,GodzillaEminem Featuring Juice WRLD,1,,3,1,2020,2
https://www.billboard.com/charts/hot-100/2020-05-23,2020-05-23,3,Gooba,6ix9ine,Gooba6ix9ine,1,,3,1,2020,5
https://www.billboard.com/charts/hot-100/2020-10-03,2020-10-03,3,Holy,Justin Bieber Featuring Chance The Rapper,HolyJustin Bieber Featuring Chance The Rapper,1,,3,1,2020,10
https://www.billboard.com/charts/hot-100/2021-03-20,2021-03-20,3,Lemon Pepper Freestyle,Drake Featuring Rick Ross,Lemon Pepper FreestyleDrake Featuring Rick Ross,1,,3,1,2021,3
https://www.billboard.com/charts/hot-100/2021-03-20,2021-03-20,4,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door OpenSilk Sonic (Bruno Mars & Anderson .Paak),1,,4,1,2021,3
https://www.billboard.com/charts/hot-100/2020-01-04,2020-01-04,77,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You WantPost Malone Featuring Ozzy Osbourne & Travis Scott,1,76.0,8,16,2020,1
